survey,journal,year,title,author,cited,elibrary_id,surveys_used
РМЭЗ,Журнал экономической теории,2021,межстрановая сравнительная оценка эффективности государственного управления,"Фролова Е.А., Радионова Е.А.",3,47235038,РМЭЗ
РМЭЗ,Научные труды: Институт народнохозяйственного прогнозирования РАН,2021,"методические подходы к анализу доходов, расходов и финансового поведения российских домохозяйств по децильным группам","Черковец М.В., Моисеев А.К.",1,48382718,"РМЭЗ, ВНДН"
РМЭЗ,Национальные интересы: приоритеты и безопасность,2021,методический подход к оценке социально-экономической эффективности траекторий вовлеченности пожилых людей в региональный социум,"Павлова И.А., Недоспасова О.П.",6,44866835,РМЭЗ
РМЭЗ,Вестник Пермского национального исследовательского политехнического университета. Социально-экономические науки,2021,методологические подходы к исследованию социального благополучия молодежи,Зборовский Г.Е.,1,47505743,РМЭЗ
РМЭЗ,Прикладная эконометрика,2021,методы декомпозиции гендерного разрыва взаработной плате: сравнительный анализ,"Рощин С.Ю., Емелина Н.К.",3,46180767,"РМЭЗ, ВНДН"
РМЭЗ,Вестник Российской нации,2021,миграционная ситуация и мигранты в восприятии россиян,Мукомель В.И.,8,46175239,РМЭЗ
РМЭЗ,Вопросы экономики,2021,моделирование участия людей в занятиях спортом: обзор результатов,Макшанчиков К.Н.,0,46459630,РМЭЗ
РМЭЗ,Экономическая социология,2021,можем ли мы объяснить различия в моделях потребления алкоголя: обзор теоретических подходов,"Кондратенко В.А., Рощина Я.М.",3,45843513,РМЭЗ
РМЭЗ,Journal of New Economy,2021,ндфл: реформирование в россии и влияние на неравенство доходов населения,Вылкова Е.С.,8,46226588,"РМЭЗ, ВНДН"
РМЭЗ,Вопросы образования,2021,некогнитивные характеристики и выбор в сфере высшего образования,"Рожкова К.В., Рощин С.Ю.",3,47414954,РМЭЗ
РМЭЗ,Вопросы образования,2021,неравенство возможностей в образовании в советский и постсоветский периоды: эмпирический анализ,"Ибрагимова З.Ф., Франц М.В.",9,46260841,РМЭЗ
РМЭЗ,Мир России. Социология. Этнология,2021,нефинансовое богатство российских домохозяйств: собственность и налоги,"Богомолова Т.Ю., Черкашина Т.Ю.",2,46326594,РМЭЗ
РМЭЗ,Вестник Нижегородского университета им. Н.И. Лобачевского. Серия: Социальные науки,2021,неформальная занятость в россии как условие становления прекариата,"Воронин Г.Л., Крамер А.Д.",2,47174893,РМЭЗ
РМЭЗ,Экономическая политика,2021,новая методика расчета прожиточного минимума: проблемы теории и практики,Корнейчук Б.,3,47424886,РМЭЗ
РМЭЗ,Terra Economicus,2021,новое общество - новый ресурс - новый класс? (к 60-летию теории человеческого капитала),"Латов Ю.В., Тихонова Н.Е.",11,46267906,РМЭЗ
РМЭЗ,Вестник Тюменского государственного университета. Социально-экономические и правовые исследования,2021,новый подход к анализу неравенства в распределении денежных доходов населения уральского федерального округа,Тарасов В.Т.,3,44868467,РМЭЗ
РМЭЗ,Мир экономики и управления,2021,о взаимосвязи между капиталом здоровья и экономическим ростом в регионах рф (2013-2018 годы),"Канева М.А., Унтура Г.А.",0,50398968,РМЭЗ
РМЭЗ,Вестник Института социологии,2021,обзор методологических подходов к анализу трансформации аграрного рынка труда в современной россии,Муханова М.Н.,4,45609903,РМЭЗ
РМЭЗ,Society and Security Insights,2021,образовательные и лингвистические составляющие человеческого капитала населения алтайского края: актуальное состояние и структурные детерминанты,"Максимова С.Г., Омельченко Д.А., Ноянзина О.Е.",0,45713594,РМЭЗ
РМЭЗ,Право. Журнал Высшей школы экономики,2021,общественный договор в системе трудовых отношений современной россии,Демидов Н.В.,0,48173475,РМЭЗ
РМЭЗ,Бюллетень Калмыцкого научного центра РАН,2021,особенности гендерной асимметрии в современной тувинской семье,НатсаК О.Д.,0,46430110,РМЭЗ
РМЭЗ,Вестник Российской академии наук,2021,особенности жилищной обеспеченности сельского и городского населения,"Бобков В.Н., Долгушкин Н.К., Одинцова Е.В.",3,46386418,РМЭЗ
РМЭЗ,Социологический журнал,2021,особенности и тенденции профессиональной самоидентификации в постсоветской россии,"Козырева П.М., Смирнов А.И.",5,44875378,РМЭЗ
РМЭЗ,Интеракция. Интервью. Интерпретация,2021,особенности интенсивного родительства в высокоресурсных многодетных семьях,Дорофеева З.Е.,7,44928202,"РМЭЗ, ВНДН"
РМЭЗ,Проблемы прогнозирования,2021,особенности прогнозирования потребления домашних хозяйств в условиях структурной неоднородности доходов и цен,"Потапенко В.В., Широв А.А.",4,44846901,РМЭЗ
РМЭЗ,Статистика и Экономика,2021,особенности структуры возрастных расходов в российской федерации,Кузнецов К.В.,2,47993571,РМЭЗ
РМЭЗ,Вопросы экономики,2021,отдача от образования в россии: ниже некуда?,Капелюшников Р.И.,14,46459627,"РМЭЗ, ВНДН"
РМЭЗ,Пространственная экономика,2021,отношение к иммигрантам в россии: региональный аспект,Демидова О.А.,2,46617578,РМЭЗ
РМЭЗ,Экономический журнал Высшей школы экономики,2021,"отношение к риску, предпринимательство и самозанятость",Громова А.С.,10,46151830,РМЭЗ
РМЭЗ,Прикладная эконометрика,2021,"отцовство, брак и трудовые показатели мужчины","Котырло Е.С., Булгаков И.А.",0,46180773,РМЭЗ
РМЭЗ,Труд и социальные отношения,2021,официальная и неофициальная занятость в организациях: характеристики и влияние на уровень жизни домохозяйств,"Бобков В.Н., Одинцова Е.В., Павлова В.В.",3,47153019,РМЭЗ
РМЭЗ,Социологические исследования,2021,оценка взаимосвязи состояния здоровья и занятости россиян в конце 2010-х годов,Каравай А.В.,2,46569288,РМЭЗ
РМЭЗ,Прикладная эконометрика,2021,оценка межвременной эластичности замещения предложения труда для замужних женщин в россии,"Замниус А.В., Полбин А.В.",2,47462056,РМЭЗ
РМЭЗ,Вопросы управления,2021,оценка результативности семейной политики в направлении увеличения доходов россиян и снижения уровня бедности,"Капогузов Е.А., Чупин Р.И., Харламова М.С.",3,46531106,"РМЭЗ, ВНДН"
РМЭЗ,Modern Science,2021,"оценка социально-экономических факторов, влияющих на желание сменить работу","Ляхнова М.В., Рудаев Г.С.",0,44924692,РМЭЗ
РМЭЗ,Регион: Экономика и Социология,2021,оценки капитала здоровья для российских регионов в 2004-2018 гг,Канева М.А.,0,44870357,РМЭЗ
РМЭЗ,Вопросы экономики,2021,оценки неравенства в здоровье россиян,"Хабибуллина А.Р., Александрова Е.А., Аистов А.В.",5,44840719,РМЭЗ
РМЭЗ,Вестник Московского государственного лингвистического университета. Общественные науки,2021,переформатирование политического пространства и сдвиги в политическом самосознании россиян,Смирнов А.И.,0,47108807,РМЭЗ
РМЭЗ,Общественное здоровье,2021,"подход """"здоровье во всех политиках"""" и оценка регулирующего воздействия на общественное здоровье в россии и в мире","Халтурина Д.А., Зыков В.А., Зубкова Т.С.",2,47418102,РМЭЗ
РМЭЗ,Вестник Института экономики Российской академии наук,2021,поиск детерминант рациона питания как основы здоровья людей: образовательный аспект,Колотуша А.В.,0,47141765,"РМЭЗ, ВНДН"
РМЭЗ,Современная экономика: проблемы и решения,2021,показатели и каналы получения информации о состоянии здоровья работников по фазам жизненного цикла,Григоров И.В.,4,47691171,РМЭЗ
РМЭЗ,Вестник Тюменского государственного университета. Социально-экономические и правовые исследования,2021,понятие некогнитивных компонентов человеческого капитала в современнойэкономико-социологической литературе,"Хузяхметов Р.Р., Давыденко В.А.",0,46222564,РМЭЗ
РМЭЗ,Экономическая социология,2021,"потребление культурных благ в россии: масштабы, детерминанты, дифференциация","Капелюшников Р.И., Дёмина Н.В.",2,45618959,РМЭЗ
РМЭЗ,Демографическое обозрение,2021,преждевременная мужская смертность и экономическое благосостояние домохозяйств,Кузнецова П.О.,1,47147055,"РМЭЗ, ВНДН"
РМЭЗ,Сфера услуг: инновации и качество,2021,прекариат в россии и влияние системы высшего образования на его формирование,Березняк И.С.,0,46192197,РМЭЗ
РМЭЗ,Журнал Новой экономической ассоциации,2021,пространственные аспекты оценки кривой заработной платы в россии,"Демидова О.А., Тимофеева Е.А.",1,46570012,РМЭЗ
РМЭЗ,Учет и статистика,2021,профили неравенства на основе декомпозиции индекса джини с учетом скрытых доходов домохозяйств,"Ниворожкина Л.И., Арженовский С.В., Трегубова А.А.",2,47967944,РМЭЗ
РМЭЗ,Социологическая наука и социальная практика,2021,пути к заочному обучению в вузе и его использование,Чередниченко Г.А.,0,47431473,РМЭЗ
РМЭЗ,Философия хозяйства,2021,развитие сельских территорий: демографический аспект,"Лебедева Т.В., Сабинов А.П., Шаталова А.В.",1,45611434,РМЭЗ
РМЭЗ,Прикладная эконометрика,2021,различия в размере уклонения от уплаты налогов в россии по категориям налогоплательщиков,"Белёв С.Г., Векерле К.В., Евдокимова А.Н.",2,46180770,РМЭЗ
РМЭЗ,Социологическая наука и социальная практика,2021,распределение ролей в высокоресурсных многодетных семьях,Дорофеева З.Е.,0,46619492,"РМЭЗ, ВНДН"
РМЭЗ,Социальные аспекты здоровья населения,2021,распространение курения и употребления алкоголя среди сельского населения россии,Вяльшина А.А.,3,47367931,РМЭЗ
РМЭЗ,Власть,2021,самооценки состояния здоровья занятых россиян и основные способы лечения,"Покида А.Н., Зыбуновская Н.В., Газиева И.А.",1,46304209,РМЭЗ
РМЭЗ,Социологический журнал,2021,сведения о доходах и имуществе российских региональных политиков: пилотаж и оценка качества административных данных,Черкашина Т.Ю.,2,46619418,"РМЭЗ, ВНДН"
РМЭЗ,Информационно-аналитический бюллетень Института социологии ФНИСЦ РАН,2021,сетевые факторы профессиональной дифференциации,Смирнова А.С.,0,47360622,РМЭЗ
РМЭЗ,Вестник Института социологии,2021,смертность как социальная проблема: 2001-2017 гг,Воронин Г.Л.,1,46716292,РМЭЗ
РМЭЗ,Научный результат. Социология и управление,2021,собственное дело в условиях неопределённости: предпринимательские способности как адаптационный ресурс,Зорина А.Е.,3,47559797,РМЭЗ
РМЭЗ,Управленческий учет,2021,совершенствование механизмов социальной защиты населения на муниципальном уровне (на примере городского округа ухта),Сергеева Н.В.,0,47609753,РМЭЗ
РМЭЗ,Экономика труда,2021,создает ли неформальный интеллектуальный капитал ценность на российском рынке труда?,"Галезник И.А., Кельчевская Н.Р.",5,45831094,РМЭЗ
РМЭЗ,Terra Economicus,2021,состояние человеческого капитала российских профессионалов,Каравай А.В.,10,45719465,РМЭЗ
РМЭЗ,Вестник Института социологии,2021,социальная адаптация младшего и старшего поколений рабочих в современной россии,Бессокирная Г.П.,3,46716289,РМЭЗ
РМЭЗ,Вестник Пермского национального исследовательского политехнического университета. Социально-экономические науки,2021,социальная адаптация молодых трудовых мигрантов в россии,"Воронин Г.Л., Лакомова А.А.",0,47505744,"РМЭЗ, ВНДН"
РМЭЗ,Журнал исследований социальной политики,2021,социальные гарантии и льготы по месту работы: нестабильность и неутешительная динамика,"Козырева П.М., Смирнов А.И.",3,46679091,РМЭЗ
РМЭЗ,Скиф. Вопросы студенческой науки,2021,спорт как фактор влияния на заработную плату индивида,"Гультяева М.А., Белорусова И.А., Корякина Е.А., Круглик Я.В.",0,48400299,РМЭЗ
РМЭЗ,Экономический вестник Республики Татарстан,2021,сравнительный анализ сберегательного и кредитного поведения индивидов в россии и других странах,"Кадочникова Е.И., Суючева Д.Т.",1,46625263,РМЭЗ
РМЭЗ,Векторы благополучия: экономика и социум,2021,статусная рассогласованность как фактор неудовлетворенности жизнью в российском обществе,"Петренко Г.М., Петренко М.С.",0,47362966,РМЭЗ
РМЭЗ,Экономическая политика,2021,стоимость статистической жизни: оценки на основе концепции человеческого капитала,"Косякина А., Пономарева Е.",2,47424885,РМЭЗ
РМЭЗ,Вестник Омского университета. Серия: Экономика,2021,субъективное благополучие студенческой молодежи с разным уровнем дохода,"Маленова А.Ю., Федотова Е.Е.",2,46508826,РМЭЗ
РМЭЗ,Экономическая социология,2021,субъективные оценки нестабильной занятости: так ли уж плохо быть нестабильным?,"Гасюкова Е.Н., Петрова А.А.",2,45843510,РМЭЗ
РМЭЗ,Мир России. Социология. Этнология,2021,тенденции в избирательности браков по уровню образования: роль изменений в образовательной структуре населения,"Зинченко Д.И., Лукьянова А.Л.",0,45164827,РМЭЗ
РМЭЗ,Экономический вестник Восточно-Сибирского государственного университета технологий и управления,2021,удовлетворенность работой: сущность и оценка,"Хохлова О.А., Чойжалсанова А.Ц.",0,47567335,РМЭЗ
РМЭЗ,Журнал Новой экономической ассоциации,2021,уровень и профиль хронической бедности в россии,"Пишняк А.И., Халина Н.В., Назарбаева Е.А., Горяйнова А.Р.",6,46256256,РМЭЗ
РМЭЗ,Экономика труда,2021,устойчивая занятость: подходы к определению и оценке,Краковская И.Н.,3,47106635,РМЭЗ
РМЭЗ,Вестник Московского университета. Серия 18. Социология и политология,2021,физическая культура и спорт как факторы здоровья и формирования здорового образа жизни,Новосёлова Е.Н.,5,46277460,РМЭЗ
РМЭЗ,Мир новой экономики,2021,финансы самозанятых в новой экономике россии,"Жукова Т.В., Миркин Я.М.",1,46516930,РМЭЗ
РМЭЗ,Экономическая политика,2021,цифровизация и гендерный разрыв в оплате труда,Лукьянова А.,17,47305727,РМЭЗ
РМЭЗ,Информационно-аналитический бюллетень Института социологии ФНИСЦ РАН,2021,цифровое неравенство интернет-пользователей в россии и европе: гендерный аспект,Воронина Н.С.,2,47360621,РМЭЗ
РМЭЗ,Мониторинг общественного мнения: экономические и социальные перемены,2021,цифровое общество: теоретическая модель и российская действительность,Смирнов А.В.,49,46119739,РМЭЗ
РМЭЗ,Экономика труда,2021,цифровой человеческий капитал на российском рынке труда: роль интернета и компьютерных компетенций в формировании заработной платы,"Васина В.Н., Черненко И.М.",7,48000000,РМЭЗ
РМЭЗ,Вопросы статистики,2021,цифровые технологии в повседневной жизни россиян,"Кучмаева О.В., Архипова М.Ю.",10,46227155,"РМЭЗ, ВНДН"
РМЭЗ,Вопросы экономики,2021,что (же) делать с занятостью женщин с детьми в россии? роль дошкольных образовательных учреждений,"Колесник А.Г., Пестова Д.П., Донина А.А.",1,47366425,РМЭЗ
РМЭЗ,Прикладная эконометрика,2021,что держит бюджетников на низкооплачиваемых рабочих местах? роль отбора и некогнитивных факторов вобъяснении межсекторных различий воплате труда,Лукьянова А.Л.,1,46180768,РМЭЗ
РМЭЗ,Вопросы экономики,2021,шоки предложения банковского кредитования и потребление домашних хозяйств в россии,"Колесник Д.П., Пестова А.А., Мамонов М.Е.",3,46570437,РМЭЗ
РМЭЗ,Социологические исследования,2021,эволюция и трансформация института брака: анализ эмпирических индикаторов,Гурко Т.А.,10,46201336,"РМЭЗ, ВНДН"
РМЭЗ,Управление наукой: теория и практика,2021,эволюция идей советской/российской социологии (1950- 2010-е годы),Тощенко Ж.Т.,1,46245633,РМЭЗ
РМЭЗ,Вестник Московского университета. Серия 6: Экономика,2021,экономическая доступность сигарет и последствия эпидемии курения в регионах россии,"Калабихина И.Е., Кузнецова П.О.",0,47272033,РМЭЗ
РМЭЗ,Вестник НИИ гуманитарных наук при Правительстве Республики Мордовия,2021,экономическая оценка здорового образа жизни и качество питания жителей республики мордовия,"Четаева К.Г., Липатова Л.Н.",0,47483647,РМЭЗ
РМЭЗ,Мониторинг общественного мнения: экономические и социальные перемены,2022,"""""мои, твои, наши дома"""": жилищная собственность супругов из семей региональных политиков","Мошкова К.А., Черкашина Т.Ю.",0,50156914,"РМЭЗ, ВНДН"
РМЭЗ,Вестник Омского университета. Серия: Экономика,2022,активная политика занятости как фактор снижения продолжительности безработицы,"Стукен Т.Ю., Лапина Т.А., Коржова О.С.",0,48729086,РМЭЗ
РМЭЗ,Мониторинг общественного мнения: экономические и социальные перемены,2022,активное долголетие в россии в условиях экономической стагнации: что показывает динамика индекса активного долголетия?,"Синявская О.В., Червякова А.А.",1,50156852,"РМЭЗ, ВНДН"
РМЭЗ,Учет и статистика,2022,активное долголетие сельских пенсионеров: насколько достижимо?,"Ниворожкина Л.И., Музаев М.З.",0,49377893,РМЭЗ
РМЭЗ,Мониторинг общественного мнения: экономические и социальные перемены,2022,"алкогольные циклы: динамика потребления алкоголя в советской и постсоветской россии, 1980-2010-е годы",Радаев В.В.,0,49386674,РМЭЗ
РМЭЗ,Свободная мысль,2022,алкогольный рынок и распространенность алкогольных проблем в россии в условиях распространения covid-19,"Позднякова М., Брюно В.",0,49981257,РМЭЗ
РМЭЗ,Народонаселение,2022,альтернативная сельская занятость и её связь с возвратной миграцией горожан,"Никулина Ю.Н., Арефьева В.А., Сарайкин В.А.",2,48234138,РМЭЗ
РМЭЗ,Искусственные общества,2022,анализ влияния информационных воздействий на выбор рациона питания жителями россии на базе агент-ориентированной модели,Машкова А.Л.,0,49997858,РМЭЗ
РМЭЗ,Финансы: теория и практика,2022,анализ динамики доходов домохозяйств россии на основе базы данных рмэз,"Мартьянова Е.В., Полбин А.В.",1,50178952,РМЭЗ
РМЭЗ,Социологический журнал,2022,"анализ факторов выхода с рынка труда в возрасте 45 лет и старше в россии: роль характеристик занятости, смены работы и получения образования","Синявская О.В., Червякова А.А., Горват Е.С.",1,48710882,"РМЭЗ, ВНДН"
РМЭЗ,Вопросы экономики,2022,анатомия коронакризиса через призму рынка труда,Капелюшников Р.И.,16,47937679,РМЭЗ
РМЭЗ,Мир России. Социология. Этнология,2022,"бедность российских профессионалов: распространенность, причины, тенденции","Тихонова Н.Е., Слободенюк Е.Д.",11,48062071,РМЭЗ
РМЭЗ,Журнал Новой экономической ассоциации,2022,"было бы здоровье, а остальное приложится? эмпирическая оценка отдачи от здоровья в россии","Карцева М.А., Кузнецова П.О.",0,50137240,"РМЭЗ, ВНДН"
РМЭЗ,Уральский исторический вестник,2022,вековые тенденции неравенства доходов в россии: сравнительный анализ статистической динамики,Диденко Д.В.,3,48083761,"РМЭЗ, ВНДН"
РМЭЗ,Социологические исследования,2022,"взаимовлияние компонентов человеческого, социального и психологического капиталов (на примере тюменской области)","Ромашкина Г.Ф., Давыденко В.А., Андрианова Е.В.",2,48412639,РМЭЗ
РМЭЗ,Society and Security Insights,2022,вклад человеческого капитала в региональное развитие: экспертные оценки структурных компонентов и институциональных условий в российском приграничье,"Максимова С.Г., Омельченко Д.А., Ноянзина О.Е.",1,49159270,РМЭЗ
РМЭЗ,Прикладная эконометрика,2022,влияние высшего образования на принятие решения об аборте,"Долгих С.И., Потанин Б.С.",0,50000888,РМЭЗ
РМЭЗ,Вестник Марийского государственного университета. Серия: Сельскохозяйственные науки. Экономические науки,2022,влияние интернет-технологий на экономическое поведение индивидов и домохозяйств,Варламова Ю.А.,0,49860567,РМЭЗ
РМЭЗ,Экономика и предпринимательство,2022,влияние мотива предосторожности на буферные сбережения российских домохозяйств,"Турканова С.В., Бахтеев С.А., Гайнетдинова А.А., Калина И.Е.",0,48964022,РМЭЗ
РМЭЗ,Российский экономический журнал,2022,влияние профессионально-квалификационных навыков использования информационно-коммуникационных технологий на доходы от занятости: поколенная дифференциация,"Бобков В.Н., Одинцова Е.В., Шичкин И.А.",3,49310959,РМЭЗ
РМЭЗ,Уровень жизни населения регионов России,2022,влияние режимов продолжительности рабочего времени на устойчивость материального положения домохозяйств работников,Одинцова Е.В.,1,48650878,РМЭЗ
РМЭЗ,Прикладная эконометрика,2022,влияние шоков внешней торговлина благосостояние российских домохозяйств: микросимуляционный подход,"Денисова И.А., Вариошкин Н.А.",0,50000886,РМЭЗ
РМЭЗ,Региональная экономика: теория и практика,2022,"влияние экономических, социальных и экологических факторов на удовлетворенность жизнью в российских регионах",Мельников Р.М.,10,48092144,РМЭЗ
РМЭЗ,Социологический журнал,2022,возможности использования gps-параданных для контроля процесса сбора данных: обзор существующих методов и анализ качества данных,Лебедев Д.В.,0,49998068,"РМЭЗ, ВНДН"
РМЭЗ,Умная цифровая экономика,2022,гендерное неравенство на российском рынке труда,Позняк П.В.,0,49248355,"РМЭЗ, ВНДН"
РМЭЗ,Векторы благополучия: экономика и социум,2022,гендерное распределение домашнего труда в тувинских семьях,Натсак О.Д.,0,48442935,РМЭЗ
РМЭЗ,"Вестник Университета """"Кластер"""" ",2022,гендерные особенности российского рынка труда,"Стаурский Е.С., Стаурский С.С.",1,48074589,РМЭЗ
РМЭЗ,Социологический журнал,2022,готова ли российская социология труда реагировать на новые вызовы? (аналитический обзор двух научных конференций),"Бочаров В.Ю., Климова С.Г.",4,48710889,РМЭЗ
РМЭЗ,Вопросы статистики,2022,делают ли занятия спортом молодых россиян счастливее?,"Гритчина В.М., Хоркина Н.А.",0,48882966,РМЭЗ
РМЭЗ,Прикладная эконометрика,2022,детерминанты здоровья и гетерогенность ответов при самооценке здоровья в россии: подход якорных виньеток,"Раскина Ю.В., Подкорытова О.А., Кучаков Р.К.",0,48688450,РМЭЗ
РМЭЗ,Журнал институциональных исследований,2022,динамика качества человеческого потенциала российских профессионалов: 2010-2021 гг,Тихонова Н.Е.,1,50052330,РМЭЗ
РМЭЗ,Учет и статистика,2022,динамика кредитной задолженности россиян (2000-2020 гг.),"Ниворожкина Л.И., Павленко Г.В.",0,49354264,РМЭЗ
РМЭЗ,Известия высших учебных заведений. Северо-Кавказский регион. Общественные науки,2022,динамика показателей пенсионного обеспечения: анализ российских микроданных,Музаев М.З.,0,49146656,"РМЭЗ, ВНДН"
РМЭЗ,Финансы и бизнес,2022,динамика участия пенсионеров в рабочей силе: анализ микроданных,"Ниворожкина Л.И., Музаев М.З., Трегубова А.А.",0,49341467,РМЭЗ
РМЭЗ,Народонаселение,2022,дифференциация потребительского поведения населения карелии на рынке платных социально значимых услуг,"Морозова Т.В., Белая Р.В., Козырева Г.Б.",2,49025063,"РМЭЗ, ВНДН"
РМЭЗ,Успехи геронтологии,2022,дифференциация удовлетворенности качеством жизни у пожилых людей в россии,"Шибалков И.П., Недоспасова О.П., Павлова И.А., Бойков В.А.",0,50263886,РМЭЗ
РМЭЗ,Вопросы экономики,2022,жизнь взаймы: институциональные аспекты и их измерение,"Верников А.В., Курышева А.А.",3,49720450,РМЭЗ
РМЭЗ,Мониторинг общественного мнения: экономические и социальные перемены,2022,жилищные траектории. обзор зарубежных и российских исследований,"Кобыща В.В., Новокрещенов М.В., Шепетина К.Ю.",0,48341460,РМЭЗ
РМЭЗ,Вопросы экономики,2022,зарплата и потоки на российском рынке труда в условиях коронакризиса,Гимпельсон В.Е.,12,47937680,РМЭЗ
РМЭЗ,Россия реформирующаяся,2022,значимость субъективных оценок безопасности в обосновании направлений оптимизации процессов адаптации населения к рискогенной среде,"Мозговая А.В., Шлыкова Е.В.",1,49550912,РМЭЗ
РМЭЗ,Уровень жизни населения регионов России,2022,значимые индикаторы неустойчивой занятости и их приоритетность,"Бобков В.Н., Одицова Е.В., Иванова Т.В., Чащина Т.В.",4,50033363,РМЭЗ
РМЭЗ,"Гуманитарные, социально-экономические и общественные науки ",2022,и.в. снимщикова о феномене бедности в современной россии,"Михайлушкин П.В., Попов М.Ю.",0,49746127,РМЭЗ
РМЭЗ,Информационные системы и технологии,2022,информационное обеспечение агент-ориентированной модели динамики распространения анемии в странах брикс,"Дукхи Н., Каур Р., Машкова А.Л., Неволин И.В.",0,47935102,РМЭЗ
РМЭЗ,Экономика и предпринимательство,2022,использование данных rlms для построения агент-ориентированной модели динамики заболевания анемией и выявления зависимости пищевых привычек,Бурилина М.А.,0,50018290,"РМЭЗ, ВНДН"
РМЭЗ,Учет и статистика,2022,исследование влияния социально-экономических факторов на уровень здоровья пожилого населения россии,"Кислая С.С., Трегуб И.В.",0,49969850,РМЭЗ
РМЭЗ,Учет и статистика,2022,исследование типологии финансового поведения пенсионеров,"Синявская Т.Г., Трегубова А.А., Музаев М.З.",0,49969851,"РМЭЗ, ВНДН"
РМЭЗ,Кардиоваскулярная терапия и профилактика,2022,как понимать и использовать результаты эпидемиологических исследований в практике здравоохранения. методическое пособие,"Шальнова С.А., Баланова Ю.А., Вилков В.Г., Зеленина А.А., Евстифеева С.Е., Имаева А.Э., Капустина А.В., Карамнова Н.С., Котова М.Б., Куценко В.А., Максимов С.А., Муромцева Г.А., Швабская О.Б., Яровая Е.Б., Драпкина О.М.",0,49870170,РМЭЗ
РМЭЗ,"Проблемы социальной гигиены, здравоохранения и истории медицины ",2022,капитал здоровья и эффективность региональных систем здравоохранения: соответствия и противоречия,"Куделина О.В., Канева М.А.",0,47960032,РМЭЗ
РМЭЗ,Уровень жизни населения регионов России,2022,качество трудовой жизни и удовлетворённость занятостью на российском рынке труда,Черных Е.А.,2,48650879,РМЭЗ
РМЭЗ,Уровень жизни населения регионов России,2022,колонка главного редактора,"",0,48650873,РМЭЗ
РМЭЗ,Вестник Омского университета. Серия: Экономика,2022,комплексная оценка эффективности государства,"Фролова Е.А., Радионова Е.А.",1,48729087,РМЭЗ
РМЭЗ,Демографическое обозрение,2022,кому (не) нужен трехлетний отпуск по уходу за ребенком?,"Калабихина И.Е., Кузнецова П.О.",0,49970997,РМЭЗ
РМЭЗ,Уровень жизни населения регионов России,2022,материальная самооценка жителей республики тыва в контексте исследования бедности (по материалам социологических исследований),Натсак О.Д.,3,48154760,"РМЭЗ, ВНДН"
РМЭЗ,Социальные аспекты здоровья населения,2022,медицинские и экономические факторы расходов населения на лекарственные средства и биологически активные добавки во время пандемии covid-19,"Засимова Л.С., Хусаинова А.Г.",0,50369896,РМЭЗ
РМЭЗ,Мир России. Социология. Этнология,2022,межпоколенческий цифровой разрыв в россии,Варламова Ю.А.,9,48442884,РМЭЗ
РМЭЗ,Социологическая наука и социальная практика,2022,межэтнические установки сквозь призму субъективных характеристик социального самочувствия,Щеголькова Е.Ю.,0,49966627,РМЭЗ
РМЭЗ,Вестник Ростовского государственного экономического университета (РИНХ),2022,меняет ли выход на пенсию жизненные установки и финансовое положение россиян,Музаев М.З.,0,49909325,РМЭЗ
РМЭЗ,Экономический журнал Высшей школы экономики,2022,мета-анализ гендерного разрыва в оплате труда в россии,"Рощин С.Ю., Емелина Н.К.",7,48662998,"РМЭЗ, ВНДН"
РМЭЗ,Экономическая социология,2022,мобильность россиян в координатах жизненных шансов и рисков,Слободенюк Е.Д.,3,47899335,РМЭЗ
РМЭЗ,Вестник Поволжского государственного технологического университета. Серия: Экономика и управление,2022,моделирование предложения труда индивида на микроданных,"Ларионова Н.И., Варламова Ю.А.",0,49329754,РМЭЗ
РМЭЗ,Siberian Socium,2022,модификация методологии расчета индекса человеческого капитала всемирного банка для регионов россии,"Ромашкина Г.Ф., Андрианов К.В.",2,48020693,РМЭЗ
